Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,OriginAirportName,OriginCity,OriginState,DestAirportID,DestAirportName,DestCity,DestState,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,7,19,5,UA,13930,Chicago O'Hare International,Chicago,IL,14122,Pittsburgh International,Pittsburgh,PA,1315,-1,0,1543,-2,0,0
2013,4,30,2,AA,12889,McCarran International,Las Vegas,NV,13303,Miami International,Miami,FL,2340,-9,0,710,1,0,0
2013,8,8,4,WN,14679,San Diego International,San Diego,CA,13796,Metropolitan Oakland International,Oakland,CA,920,6,0,1050,-4,0,0
2013,4,21,7,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,12191,William P Hobby,Houston,TX,1855,19,1,2005,22,1,0
2013,7,19,5,WN,12889,McCarran International,Las Vegas,NV,14730,Louisville International-Standiford Field,Louisville,KY,1640,10,0,2320,9,0,0
2013,5,5,7,WN,12892,Los Angeles International,Los Angeles,CA,12889,McCarran International,Las Vegas,NV,1115,17,1,1215,14,0,0
2013,10,18,5,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,14908,John Wayne Airport-Orange County,Santa Ana,CA,1145,22,1,1300,12,0,0
2013,5,6,1,UA,11292,Denver International,Denver,CO,14908,John Wayne Airport-Orange County,Santa Ana,CA,1538,1,0,1705,-4,0,0
2013,10,27,7,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14893,Sacramento International,Sacramento,CA,935,-3,0,1141,-27,0,0
2013,6,28,5,US,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14107,Phoenix Sky Harbor International,Phoenix,AZ,1215,-10,0,1237,-20,0,0
2013,6,8,6,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13303,Miami International,Miami,FL,1610,10,0,1809,15,1,0
2013,10,12,6,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,14307,Theodore Francis Green State,Providence,RI,1455,5,0,1600,7,0,0
2013,6,6,4,DL,12889,McCarran International,Las Vegas,NV,12478,John F. Kennedy International,New York,NY,700,109,1,1459,108,1,0
2013,4,17,3,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12339,Indianapolis International,Indianapolis,IN,1840,67,1,2010,69,1,0
2013,5,29,3,YV,12264,Washington Dulles International,Washington,DC,11057,Charlotte Douglas International,Charlotte,NC,1610,-2,0,1733,-9,0,0
2013,5,25,6,WN,13342,General Mitchell International,Milwaukee,WI,14747,Seattle/Tacoma International,Seattle,WA,1055,-2,0,1310,-7,0,0
2013,5,8,3,AA,14683,San Antonio International,San Antonio,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1340,-7,0,1450,-8,0,0
2013,5,22,3,OO,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,13487,Minneapolis-St Paul International,Minneapolis,MN,1325,-9,0,1424,-18,0,0
2013,7,11,4,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,11057,Charlotte Douglas International,Charlotte,NC,1105,0,,1430,0,1,1
2013,7,21,7,DL,14869,Salt Lake City International,Salt Lake City,UT,12892,Los Angeles International,Los Angeles,CA,2200,34,1,2258,16,1,0
2013,4,4,4,EV,12953,LaGuardia,New York,NY,12264,Washington Dulles International,Washington,DC,600,-8,0,724,-21,0,0
2013,6,7,5,US,14747,Seattle/Tacoma International,Seattle,WA,14107,Phoenix Sky Harbor International,Phoenix,AZ,1440,-6,0,1733,-23,0,0
2013,9,25,3,B6,15304,Tampa International,Tampa,FL,14843,Luis Munoz Marin International,San Juan,PR,1614,-6,0,1909,-2,0,0
2013,10,24,4,WN,12191,William P Hobby,Houston,TX,10693,Nashville International,Nashville,TN,635,-6,0,820,-10,0,0
2013,7,23,2,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,12191,William P Hobby,Houston,TX,1650,0,,1805,0,1,1
2013,9,27,5,UA,14570,Reno/Tahoe International,Reno,NV,11292,Denver International,Denver,CO,1336,-2,0,1647,-16,0,0
2013,4,12,5,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12339,Indianapolis International,Indianapolis,IN,745,-1,0,919,-13,0,0
2013,4,22,1,EV,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,625,42,1,753,33,1,0
2013,4,19,5,WN,13232,Chicago Midway International,Chicago,IL,12191,William P Hobby,Houston,TX,1925,20,1,2155,20,1,0
2013,4,8,1,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14771,San Francisco International,San Francisco,CA,1725,0,0,1953,-27,0,0
2013,9,4,3,WN,12892,Los Angeles International,Los Angeles,CA,14771,San Francisco International,San Francisco,CA,745,0,,905,0,1,1
2013,6,18,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13303,Miami International,Miami,FL,1115,28,1,1313,26,1,0
2013,6,28,5,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13303,Miami International,Miami,FL,1455,21,1,1701,58,1,0
2013,5,12,7,WN,11259,Dallas Love Field,Dallas,TX,10423,Austin - Bergstrom International,Austin,TX,1155,2,0,1250,-6,0,0
2013,5,15,3,WN,14679,San Diego International,San Diego,CA,13796,Metropolitan Oakland International,Oakland,CA,700,-2,0,830,-2,0,0
2013,4,19,5,UA,11066,Port Columbus International,Columbus,OH,13930,Chicago O'Hare International,Chicago,IL,717,-6,0,737,-22,0,0
2013,4,1,1,UA,12266,George Bush Intercontinental/Houston,Houston,TX,14679,San Diego International,San Diego,CA,900,1,0,1027,19,1,0
2013,9,19,4,EV,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12266,George Bush Intercontinental/Houston,Houston,TX,747,-2,0,901,-9,0,0
2013,9,30,1,DL,12889,McCarran International,Las Vegas,NV,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,2330,1,0,619,12,0,0
2013,7,28,7,OO,11042,Cleveland-Hopkins International,Cleveland,OH,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1544,-6,0,1735,-16,0,0
2013,4,8,1,AS,14747,Seattle/Tacoma International,Seattle,WA,13930,Chicago O'Hare International,Chicago,IL,1805,22,1,2345,19,1,0
2013,6,18,2,YV,12264,Washington Dulles International,Washington,DC,11057,Charlotte Douglas International,Charlotte,NC,2205,-7,0,2323,-18,0,0
2013,9,12,4,WN,14570,Reno/Tahoe International,Reno,NV,13232,Chicago Midway International,Chicago,IL,820,3,0,1405,-3,0,0
2013,4,17,3,UA,14679,San Diego International,San Diego,CA,13930,Chicago O'Hare International,Chicago,IL,1415,164,1,2011,204,1,0
2013,6,19,3,WN,11066,Port Columbus International,Columbus,OH,10693,Nashville International,Nashville,TN,705,-1,0,720,-3,0,0
2013,9,21,6,AS,14679,San Diego International,San Diego,CA,13204,Orlando International,Orlando,FL,2220,10,0,550,0,0,0
2013,6,12,3,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13931,Norfolk International,Norfolk,VA,1207,3,0,1349,11,0,0
2013,4,14,7,WN,10800,Bob Hope,Burbank,CA,12889,McCarran International,Las Vegas,NV,2020,-3,0,2125,-9,0,0
2013,6,27,4,B6,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,12953,LaGuardia,New York,NY,950,-3,0,1240,-10,0,0
2013,8,24,6,VX,12892,Los Angeles International,Los Angeles,CA,14100,Philadelphia International,Philadelphia,PA,810,0,0,1620,-2,0,0
2013,10,29,2,DL,13487,Minneapolis-St Paul International,Minneapolis,MN,11292,Denver International,Denver,CO,1930,-2,0,2040,0,0,0
2013,8,25,7,UA,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,11042,Cleveland-Hopkins International,Cleveland,OH,1301,-10,0,1550,-23,0,0
2013,9,4,3,AA,14100,Philadelphia International,Philadelphia,PA,13303,Miami International,Miami,FL,1805,-10,0,2105,-10,0,0
2013,7,3,3,WN,10800,Bob Hope,Burbank,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,1110,1,0,1230,-2,0,0
2013,9,16,1,WN,10693,Nashville International,Nashville,TN,12191,William P Hobby,Houston,TX,1450,6,0,1645,8,0,0
2013,5,14,2,WN,12889,McCarran International,Las Vegas,NV,14869,Salt Lake City International,Salt Lake City,UT,1355,15,1,1610,9,0,0
2013,5,25,6,UA,12892,Los Angeles International,Los Angeles,CA,12266,George Bush Intercontinental/Houston,Houston,TX,111,1,0,619,-4,0,0
2013,8,20,2,UA,12892,Los Angeles International,Los Angeles,CA,12264,Washington Dulles International,Washington,DC,740,-2,0,1540,-2,0,0
2013,7,27,6,OO,12339,Indianapolis International,Indianapolis,IN,11292,Denver International,Denver,CO,1643,0,0,1729,5,0,0
2013,8,15,4,F9,13204,Orlando International,Orlando,FL,11292,Denver International,Denver,CO,1317,-6,0,1505,2,0,0
2013,5,27,1,DL,12953,LaGuardia,New York,NY,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1259,-4,0,1530,-2,0,0
2013,10,14,1,UA,11618,Newark Liberty International,Newark,NJ,11292,Denver International,Denver,CO,1454,4,0,1712,0,0,0
2013,5,10,5,AA,12264,Washington Dulles International,Washington,DC,13303,Miami International,Miami,FL,1435,-4,0,1720,-11,0,0
2013,10,11,5,UA,13930,Chicago O'Hare International,Chicago,IL,11618,Newark Liberty International,Newark,NJ,1845,18,1,2154,19,1,0
2013,7,16,2,UA,13204,Orlando International,Orlando,FL,12264,Washington Dulles International,Washington,DC,1540,48,1,1810,27,1,0
2013,10,25,5,EV,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,1555,-3,0,1904,-11,0,0
2013,7,21,7,US,14771,San Francisco International,San Francisco,CA,11057,Charlotte Douglas International,Charlotte,NC,2215,36,1,607,49,1,0
2013,4,24,3,UA,12266,George Bush Intercontinental/Houston,Houston,TX,14107,Phoenix Sky Harbor International,Phoenix,AZ,1738,27,1,1836,11,0,0
2013,9,19,4,US,13495,Louis Armstrong New Orleans International,New Orleans,LA,11057,Charlotte Douglas International,Charlotte,NC,1100,-9,0,1349,-5,0,0
2013,4,29,1,UA,12266,George Bush Intercontinental/Houston,Houston,TX,13303,Miami International,Miami,FL,2032,10,0,2,-8,0,0
2013,5,28,2,HA,13830,Kahului Airport,Kahului,HI,12173,Honolulu International,Honolulu,HI,1145,-7,0,1220,-6,0,0
2013,7,31,3,EV,13871,Eppley Airfield,Omaha,NE,13930,Chicago O'Hare International,Chicago,IL,1917,0,0,2054,0,0,0
2013,7,22,1,MQ,12339,Indianapolis International,Indianapolis,IN,13930,Chicago O'Hare International,Chicago,IL,1725,28,1,1730,28,1,0
2013,10,15,2,WN,11292,Denver International,Denver,CO,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1130,8,0,1650,-15,0,0
2013,6,21,5,WN,12339,Indianapolis International,Indianapolis,IN,14107,Phoenix Sky Harbor International,Phoenix,AZ,1635,1,0,1710,-5,0,0
2013,8,12,1,DL,13244,Memphis International,Memphis,TN,13204,Orlando International,Orlando,FL,1945,12,0,2244,8,0,0
2013,7,3,3,WN,12889,McCarran International,Las Vegas,NV,13495,Louis Armstrong New Orleans International,New Orleans,LA,1930,6,0,55,0,0,0
2013,8,20,2,WN,14908,John Wayne Airport-Orange County,Santa Ana,CA,14893,Sacramento International,Sacramento,CA,1125,7,0,1245,3,0,0
2013,7,30,2,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,13204,Orlando International,Orlando,FL,1505,-2,0,1755,1,0,0
2013,9,18,3,AS,14747,Seattle/Tacoma International,Seattle,WA,13930,Chicago O'Hare International,Chicago,IL,1255,-4,0,1845,88,1,0
2013,7,2,2,DL,14679,San Diego International,San Diego,CA,13487,Minneapolis-St Paul International,Minneapolis,MN,635,-1,0,1220,15,1,0
2013,10,4,5,AA,13204,Orlando International,Orlando,FL,13303,Miami International,Miami,FL,920,-9,0,1025,-13,0,0
2013,8,21,3,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12892,Los Angeles International,Los Angeles,CA,940,5,0,1110,-8,0,0
2013,7,29,1,AA,13303,Miami International,Miami,FL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,2150,-1,0,25,-12,0,0
2013,4,26,5,OO,14107,Phoenix Sky Harbor International,Phoenix,AZ,10140,Albuquerque International Sunport,Albuquerque,NM,2150,26,1,2357,27,1,0
2013,4,17,3,WN,15016,Lambert-St. Louis International,St. Louis,MO,11259,Dallas Love Field,Dallas,TX,1345,3,0,1525,-2,0,0
2013,8,18,7,WN,12953,LaGuardia,New York,NY,12191,William P Hobby,Houston,TX,730,-3,0,1020,-11,0,0
2013,10,18,5,VX,14100,Philadelphia International,Philadelphia,PA,12892,Los Angeles International,Los Angeles,CA,800,-12,0,1100,1,0,0
2013,6,2,7,EV,13487,Minneapolis-St Paul International,Minneapolis,MN,10693,Nashville International,Nashville,TN,720,-5,0,928,-17,0,0
2013,10,23,3,AA,13930,Chicago O'Hare International,Chicago,IL,14771,San Francisco International,San Francisco,CA,1600,2,0,1830,4,0,0
2013,10,8,2,MQ,12953,LaGuardia,New York,NY,14492,Raleigh-Durham International,Raleigh/Durham,NC,2100,-9,0,2235,-19,0,0
2013,6,27,4,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,14831,Norman Y. Mineta San Jose International,San Jose,CA,955,-3,0,1145,-6,0,0
2013,5,28,2,AA,15376,Tucson International,Tucson,AZ,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1520,9,0,1930,10,0,0
2013,4,21,7,9E,13232,Chicago Midway International,Chicago,IL,11433,Detroit Metro Wayne County,Detroit,MI,914,-10,0,1130,-17,0,0
2013,6,30,7,WN,11259,Dallas Love Field,Dallas,TX,14683,San Antonio International,San Antonio,TX,1220,62,1,1315,60,1,0
2013,5,19,7,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14747,Seattle/Tacoma International,Seattle,WA,1100,165,1,1322,135,1,0
2013,5,3,5,WN,10140,Albuquerque International Sunport,Albuquerque,NM,14057,Portland International,Portland,OR,1445,0,0,1640,-8,0,0
2013,10,25,5,WN,13871,Eppley Airfield,Omaha,NE,11292,Denver International,Denver,CO,720,-5,0,755,-2,0,0
2013,7,25,4,UA,14747,Seattle/Tacoma International,Seattle,WA,11292,Denver International,Denver,CO,515,-6,0,855,-12,0,0
2013,7,24,3,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13232,Chicago Midway International,Chicago,IL,826,-1,0,919,-6,0,0
2013,5,24,5,UA,14771,San Francisco International,San Francisco,CA,12892,Los Angeles International,Los Angeles,CA,747,-4,0,914,-7,0,0
2013,5,15,3,WN,14100,Philadelphia International,Philadelphia,PA,13232,Chicago Midway International,Chicago,IL,800,-4,0,925,11,0,0
2013,6,5,3,OO,14771,San Francisco International,San Francisco,CA,14057,Portland International,Portland,OR,1440,-3,0,1628,-17,0,0
2013,5,12,7,WN,11042,Cleveland-Hopkins International,Cleveland,OH,12889,McCarran International,Las Vegas,NV,1250,-3,0,1425,-45,0,0
2013,7,31,3,AA,10721,Logan International,Boston,MA,13930,Chicago O'Hare International,Chicago,IL,810,-1,0,955,-24,0,0
2013,7,11,4,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14100,Philadelphia International,Philadelphia,PA,1510,15,1,1725,9,0,0
2013,5,24,5,FL,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,600,-3,0,751,-11,0,0
2013,9,29,7,UA,14679,San Diego International,San Diego,CA,14771,San Francisco International,San Francisco,CA,1703,-2,0,1830,-8,0,0
2013,4,25,4,UA,11618,Newark Liberty International,Newark,NJ,12892,Los Angeles International,Los Angeles,CA,1633,49,1,1945,46,1,0
2013,5,22,3,B6,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,10721,Logan International,Boston,MA,645,-8,0,808,-11,0,0
2013,9,15,7,EV,12266,George Bush Intercontinental/Houston,Houston,TX,14524,Richmond International,Richmond,VA,1247,-2,0,1637,-1,0,0
2013,8,14,3,DL,13204,Orlando International,Orlando,FL,14869,Salt Lake City International,Salt Lake City,UT,745,-2,0,1019,3,0,0
2013,5,22,3,AA,13342,General Mitchell International,Milwaukee,WI,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1710,0,0,1950,6,0,0
2013,9,11,3,DL,11433,Detroit Metro Wayne County,Detroit,MI,13487,Minneapolis-St Paul International,Minneapolis,MN,1215,-7,0,1308,-15,0,0
2013,5,1,3,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14524,Richmond International,Richmond,VA,1007,-8,0,1150,-10,0,0
2013,5,7,2,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,10693,Nashville International,Nashville,TN,855,-2,0,1040,-9,0,0
2013,5,20,1,WN,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,15304,Tampa International,Tampa,FL,640,0,0,740,-5,0,0
2013,8,5,1,OO,14683,San Antonio International,San Antonio,TX,12266,George Bush Intercontinental/Houston,Houston,TX,1653,-7,0,1757,-10,0,0
2013,9,15,7,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14747,Seattle/Tacoma International,Seattle,WA,1610,-3,0,1820,-15,0,0
2013,7,20,6,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,12266,George Bush Intercontinental/Houston,Houston,TX,2110,42,1,2215,32,1,0
2013,6,22,6,UA,13930,Chicago O'Hare International,Chicago,IL,11042,Cleveland-Hopkins International,Cleveland,OH,1900,30,1,2113,28,1,0
2013,8,7,3,B6,13796,Metropolitan Oakland International,Oakland,CA,12954,Long Beach Airport,Long Beach,CA,855,-7,0,1014,-11,0,0
2013,8,27,2,UA,14679,San Diego International,San Diego,CA,14771,San Francisco International,San Francisco,CA,1657,-7,0,1824,-11,0,0
2013,9,18,3,WN,10800,Bob Hope,Burbank,CA,14893,Sacramento International,Sacramento,CA,815,-1,0,930,-5,0,0
2013,5,28,2,OO,11292,Denver International,Denver,CO,14869,Salt Lake City International,Salt Lake City,UT,853,-7,0,1027,5,0,0
2013,9,8,7,WN,12451,Jacksonville International,Jacksonville,FL,10693,Nashville International,Nashville,TN,940,-3,0,1010,-11,0,0
2013,5,28,2,UA,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,11618,Newark Liberty International,Newark,NJ,1946,-6,0,2300,-32,0,0
2013,7,13,6,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13303,Miami International,Miami,FL,1115,26,1,1312,28,1,0
2013,7,9,2,WN,13204,Orlando International,Orlando,FL,12191,William P Hobby,Houston,TX,1315,-1,0,1435,-20,0,0
2013,5,31,5,WN,11292,Denver International,Denver,CO,10693,Nashville International,Nashville,TN,1230,98,1,1555,96,1,0
2013,6,22,6,YV,10792,Buffalo Niagara International,Buffalo,NY,11057,Charlotte Douglas International,Charlotte,NC,1700,-7,0,1844,11,0,0
2013,8,15,4,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,11042,Cleveland-Hopkins International,Cleveland,OH,805,0,0,1145,-12,0,0
2013,4,15,1,WN,14831,Norman Y. Mineta San Jose International,San Jose,CA,14908,John Wayne Airport-Orange County,Santa Ana,CA,1400,30,1,1515,22,1,0
2013,4,30,2,WN,13232,Chicago Midway International,Chicago,IL,12889,McCarran International,Las Vegas,NV,2155,-2,0,2345,-12,0,0
2013,7,20,6,US,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,11057,Charlotte Douglas International,Charlotte,NC,1525,-5,0,1859,33,1,0
2013,5,4,6,OO,14771,San Francisco International,San Francisco,CA,14869,Salt Lake City International,Salt Lake City,UT,1642,-7,0,1930,-13,0,0
2013,8,19,1,EV,12264,Washington Dulles International,Washington,DC,12953,LaGuardia,New York,NY,815,-5,0,930,-12,0,0
2013,7,24,3,EV,11618,Newark Liberty International,Newark,NJ,13487,Minneapolis-St Paul International,Minneapolis,MN,820,16,1,1026,17,1,0
2013,4,20,6,DL,13244,Memphis International,Memphis,TN,11433,Detroit Metro Wayne County,Detroit,MI,1023,-6,0,1315,-14,0,0
2013,8,18,7,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,2330,25,1,652,28,1,0
2013,10,29,2,WN,10140,Albuquerque International Sunport,Albuquerque,NM,14107,Phoenix Sky Harbor International,Phoenix,AZ,2010,-5,0,2020,5,0,0
2013,9,12,4,WN,11057,Charlotte Douglas International,Charlotte,NC,13232,Chicago Midway International,Chicago,IL,755,-1,0,855,0,0,0
2013,9,21,6,B6,12953,LaGuardia,New York,NY,14027,Palm Beach International,West Palm Beach/Palm Beach,FL,729,-3,0,1021,-34,0,0
2013,5,9,4,WN,14893,Sacramento International,Sacramento,CA,12889,McCarran International,Las Vegas,NV,1300,-2,0,1415,10,0,0
2013,5,26,7,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,11292,Denver International,Denver,CO,1535,-7,0,1735,-9,0,0
2013,5,29,3,WN,12191,William P Hobby,Houston,TX,10693,Nashville International,Nashville,TN,1350,8,0,1535,4,0,0
2013,5,25,6,B6,10721,Logan International,Boston,MA,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,1615,87,1,1934,60,1,0
2013,6,5,3,YV,11057,Charlotte Douglas International,Charlotte,NC,12264,Washington Dulles International,Washington,DC,1956,4,0,2115,-1,0,0
2013,9,6,5,UA,14679,San Diego International,San Diego,CA,12266,George Bush Intercontinental/Houston,Houston,TX,1239,5,0,1749,8,0,0
2013,5,1,3,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,12191,William P Hobby,Houston,TX,1410,11,0,1840,3,0,0
2013,10,5,6,WN,14893,Sacramento International,Sacramento,CA,11292,Denver International,Denver,CO,630,4,0,945,3,0,0
2013,7,14,7,DL,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,12889,McCarran International,Las Vegas,NV,2010,-2,0,2105,-19,0,0
